id,family_id,code,sku,name,image,slug,parent,is_enabled,values,associations,created_at,updated_at
466,378,4743f441-76ae-4337-971a-ddf57bd48fc9,12568106,Canon Digital IXUS 230 HS,,canon-digital-ixus-230-hs-2,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon Digital IXUS 230 HS"",""total_megapixels"":""16000000"",""release_date"":""31 \u044f\u043d\u0432. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":8.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
467,378,2321e035-9c0a-4c2f-bf18-23a0ed190076,12568107,Canon Digital IXUS 230 HS,,canon-digital-ixus-230-hs-3,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon Digital IXUS 230 HS"",""total_megapixels"":""16000000"",""release_date"":""31 \u044f\u043d\u0432. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":8.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
468,386,725df563-45a2-4359-9abd-0fb16cbcdb69,12571492,Philips 19B4LPCB,,philips-19b4lpcb,,true,"{""name"":""Philips 19B4LPCB"",""release_date"":""31 \u044f\u043d\u0432. 2012"",""display_srgb"":false,""display_color"":false,""response_time"":5.0,""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
469,378,d026e0c7-b9fd-421a-a761-9fdcd1c3aa74,12576581,Fujifilm FinePix T400,,fujifilm-finepix-t400,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Fujifilm FinePix T400"",""total_megapixels"":""16000000"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":10.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
470,378,42640a02-8ba4-4cfc-981d-687d663b9f66,12576582,Fujifilm FinePix S2980,,fujifilm-finepix-s2980,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Fujifilm FinePix S2980"",""total_megapixels"":""16000000"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":18.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
471,378,8225a0ec-22a9-4f98-9f86-eb7e1466387a,12576592,Fujifilm FinePix XP100,,fujifilm-finepix-xp100,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Fujifilm FinePix XP100"",""total_megapixels"":""16000000"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":5.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
472,378,ae5adf58-47e6-40b8-a352-0fd8071b4ef2,12576603,Fujifilm FinePix T350,,fujifilm-finepix-t350,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Fujifilm FinePix T350"",""total_megapixels"":""16000000"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":10.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
473,386,4e50a626-b540-4c17-8dcb-f02e4f085f46,1264383,"iiyama ProLite B1702S-W2, ivory",,iiyama-prolite-b1702s-w2-ivory,,true,"{""name"":""iiyama ProLite B1702S-W2, ivory"",""power_requirements"":""AC 100 - 240 V, 50 \/ 60 Hz"",""release_date"":""23 \u0441\u0435\u043d\u0442. 2007"",""display_srgb"":false,""display_color"":false,""response_time"":5.0,""display_diagonal"":{""amount"":""17"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
474,386,b8de636c-f9aa-4950-9a1c-295148c46e2d,12677165,HP 638553-001,,hp-638553-001,,true,"{""name"":""HP 638553-001"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""display_srgb"":false,""display_color"":false,""display_diagonal"":{""amount"":""13"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
475,383,2de4b0f3-6dff-4d1d-8454-652f328618ce,1270258,"Samsung YP-P2J - 8GB MP3 Player, White",,samsung-yp-p2j-8gb-mp3-player-white,,true,"{""name"":""Samsung YP-P2J - 8GB MP3 Player, White"",""release_date"":""26 \u0441\u0435\u043d\u0442. 2007""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
476,376,78afdd4d-a15b-49dc-a0f7-d3547d9fd3bc,12732545,Sony HDR-CX200E,5/f/b/7/5fb7380ce278c3fe3ffcb631fe5214339f5f4a67_12732545_8046.jpg,sony-hdr-cx200e,,true,"{""sensor_type"":""CMOS"",""picture"":""5\/f\/b\/7\/5fb7380ce278c3fe3ffcb631fe5214339f5f4a67_12732545_8046.jpg"",""name"":""Sony HDR-CX200E"",""total_megapixels"":""5.3"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""image_stabilizer"":true,""optical_zoom"":25.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
477,380,dc5b4fb7-fa55-4eb4-b8f7-21ad954e3e47,127469,HP LaserJet 1160 Printer,,hp-laserjet-1160-printer,,true,"{""name"":""HP LaserJet 1160 Printer"",""power_requirements"":""110 - 127 VAC (+\/- 10%), 50\/60 Hz (+\/- 2 Hz); 220 to 240 VAC (+\/- 10%), 50\/60 Hz (+\/- 2 Hz)"",""release_date"":""16 \u0441\u0435\u043d\u0442. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
478,380,d73bae87-469a-43bc-a5cf-4586bf2946ef,127470,HP LaserJet Color LaserJet 5550dn Printer,,hp-laserjet-color-laserjet-5550dn-printer,,true,"{""name"":""HP LaserJet Color LaserJet 5550dn Printer"",""power_requirements"":""100 - 240 VAC (- 10\/+ 6%), 50\/60 Hz (+\/-2 Hz)"",""release_date"":""15 \u0438\u044e\u043b. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
479,380,fe15f965-b602-4173-a534-f4e4bbe1d865,127480,HP LaserJet 1320 Printer,,hp-laserjet-1320-printer,,true,"{""name"":""HP LaserJet 1320 Printer"",""power_requirements"":""110 - 127 VAC (+\/- 10%), 50\/60 Hz (+\/- 2 Hz); 220 - 240 VAC (+\/- 10%), 50\/60 Hz (+\/- 2 Hz)"",""release_date"":""15 \u0438\u044e\u043b. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
480,380,50b20acd-5f16-42f9-bb38-9c1aa9405d84,127484,HP LaserJet Color LaserJet 5550 Printer,,hp-laserjet-color-laserjet-5550-printer,,true,"{""name"":""HP LaserJet Color LaserJet 5550 Printer"",""power_requirements"":""100 - 240 VAC (- 10\/+ 6%), 50\/60 Hz (+\/-2 Hz)"",""release_date"":""15 \u0438\u044e\u043b. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
481,381,bf5731a0-43de-4a21-a319-275eaf6241f9,12766853,Sony KDL-32HX755,,sony-kdl-32hx755,,true,"{""name"":""Sony KDL-32HX755"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""display_diagonal"":{""amount"":""32"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
482,381,2f250428-2fef-4955-b752-c15700a5cc63,12766858,Sony KDL40HX850BAE2,,sony-kdl40hx850bae2,,true,"{""name"":""Sony KDL40HX850BAE2"",""release_date"":""2 \u0444\u0435\u0432\u0440. 2012"",""display_diagonal"":{""amount"":""40"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
483,386,ac62d260-3e09-494a-a1d6-f77988d5ef6a,127750,Samsung SyncMaster 710N,,samsung-syncmaster-710n,,true,"{""name"":""Samsung SyncMaster 710N"",""release_date"":""15 \u0438\u044e\u043b. 2005"",""display_srgb"":false,""display_color"":false,""response_time"":8.0,""display_diagonal"":{""amount"":""17"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
484,386,189d0831-de2a-4755-90a2-71c926a59246,12779375,NEC AS241W-BK,,nec-as241w-bk,,true,"{""name"":""NEC AS241W-BK"",""release_date"":""3 \u0444\u0435\u0432\u0440. 2012"",""display_srgb"":false,""display_color"":false,""response_time"":5.0,""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
485,386,4b7f43e4-ae92-44c3-b6ba-6be40cedd2ab,12779569,AOC E2752VH,,aoc-e2752vh,,true,"{""name"":""AOC E2752VH"",""release_date"":""3 \u0444\u0435\u0432\u0440. 2012"",""display_srgb"":false,""display_color"":false,""response_time"":2.0,""display_diagonal"":{""amount"":""27"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
486,383,d6661669-0439-48ed-9038-d8377ede6c90,1279259,Philips PSS231,,philips-pss231,,true,"{""name"":""Philips PSS231"",""release_date"":""26 \u0441\u0435\u043d\u0442. 2007""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
487,386,84934b26-f3c2-4092-84f0-4c644f322cab,12795299,Philips 239C4QHSB/00,,philips-239c4qhsb-00,,true,"{""name"":""Philips 239C4QHSB\/00"",""release_date"":""4 \u0444\u0435\u0432\u0440. 2012"",""display_srgb"":true,""display_color"":false,""response_time"":7.0,""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
488,378,a2ad265e-f756-43d6-973b-5265061a48e9,1279723,Samsung I85 (Gold),,samsung-i85-gold,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Samsung I85 (Gold)"",""total_megapixels"":""16000000"",""release_date"":""26 \u0441\u0435\u043d\u0442. 2007"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":5.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
489,383,0a56053d-75f3-425f-98bb-87e372830def,12797595,Sony Walkman NWZ-B172,,sony-walkman-nwz-b172,,true,"{""name"":""Sony Walkman NWZ-B172"",""release_date"":""4 \u0444\u0435\u0432\u0440. 2012""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
490,383,fbafc2e9-09ee-4b51-9b54-c6b9aad8875f,12797596,Sony Walkman NWZ-B172,,sony-walkman-nwz-b172-1,,true,"{""name"":""Sony Walkman NWZ-B172"",""release_date"":""4 \u0444\u0435\u0432\u0440. 2012""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
491,386,0577c902-a332-4c64-8646-565f18d13242,12798348,Samsung T23B350EW,,samsung-t23b350ew,,true,"{""name"":""Samsung T23B350EW"",""release_date"":""5 \u0444\u0435\u0432\u0440. 2012"",""display_srgb"":false,""display_color"":false,""response_time"":5.0,""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
492,378,477e56a3-12ea-44c2-8ec0-485311b58e46,12800224,Fujifilm FinePix REAL 3D W3,,fujifilm-finepix-real-3d-w3,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Fujifilm FinePix REAL 3D W3"",""total_megapixels"":""16000000"",""release_date"":""5 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":3.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
493,381,96e8fecb-2f38-4d00-a9f0-019103d787b1,12805169,Samsung UN60ES6500F,,samsung-un60es6500f,,true,"{""name"":""Samsung UN60ES6500F"",""release_date"":""7 \u0444\u0435\u0432\u0440. 2012"",""display_diagonal"":{""amount"":""60"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
494,386,6ca7677c-dc5d-443c-b754-bb99ea384730,12822289,Samsung S23B350B,,samsung-s23b350b,,true,"{""name"":""Samsung S23B350B"",""release_date"":""9 \u0444\u0435\u0432\u0440. 2012"",""display_srgb"":false,""display_color"":false,""response_time"":5.0,""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
495,382,75fef59f-88cf-4526-8a0c-1691cdd5f770,128283,Logitech S100,,logitech-s100,,true,"{""name"":""Logitech S100"",""release_date"":""30 \u0430\u0432\u0433. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
496,382,a2a30086-8398-4e3f-a005-be8e6dd81760,128295,Logitech OEM S100 Speakers Black (EU),,logitech-oem-s100-speakers-black-eu,,true,"{""name"":""Logitech OEM S100 Speakers Black (EU)"",""release_date"":""4 \u0438\u044e\u043b. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
497,378,f83b178f-7c97-44d9-9f35-3644cb80cad9,12829967,Canon Digital IXUS 240 HS,,canon-digital-ixus-240-hs,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon Digital IXUS 240 HS"",""total_megapixels"":""16000000"",""release_date"":""10 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":5.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
498,378,0faf0e93-cf08-42b4-9b13-020bcfb72727,12829972,Canon PowerShot D20,,canon-powershot-d20,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon PowerShot D20"",""total_megapixels"":""16000000"",""release_date"":""10 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":5.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
499,378,d6f59397-429d-4693-822b-bc34b3f47351,12829977,Canon PowerShot A4000,,canon-powershot-a4000,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon PowerShot A4000"",""total_megapixels"":""16000000"",""release_date"":""10 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":8.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
500,378,cf62d830-7a69-47ea-a76a-a08f6de05e29,12829988,Canon PowerShot SX260 HS,,canon-powershot-sx260-hs,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon PowerShot SX260 HS"",""total_megapixels"":""16000000"",""release_date"":""10 \u0444\u0435\u0432\u0440. 2012"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":20.0,""weight"":{""amount"":""533"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:38,2023-06-11 17:26:38
501,386,4fcb7487-3d97-4694-a980-7406a75d6262,12830519,Болгарка FEIN GM245,,bolgarka-fein-gm245,,true,"{""name"":""\u0411\u043e\u043b\u0433\u0430\u0440\u043a\u0430 FEIN GM245"",""display_srgb"":false,""display_color"":false,""release_date"":""10 \u0444\u0435\u0432\u0440. 2012"",""response_time"":12.0,""display_diagonal"":{""amount"":""47"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:39,2023-06-11 17:26:39
502,386,a433ae20-fb02-43ff-985e-afb9f1a7e271,12835964,AOC e2343Fi,,aoc-e2343fi,,true,"{""name"":""AOC e2343Fi"",""display_srgb"":false,""display_color"":false,""release_date"":""10 \u0444\u0435\u0432\u0440. 2012"",""response_time"":5.0,""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:39,2023-06-11 17:26:39
503,387,73ae751f-7481-4941-bdec-86eca85ea3d6,12836033,Fujitsu fi-6130Z,,fujitsu-fi-6130z,,true,"{""name"":""Fujitsu fi-6130Z"",""color_scanning"":true,""release_date"":""10 \u0444\u0435\u0432\u0440. 2012""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:39,2023-06-11 17:26:39
504,387,5c836077-1505-4025-9580-0c34d0380b55,12838770,HP Scanjet Enterprise 7000nx Document Capture Workstation,,hp-scanjet-enterprise-7000nx-document-capture-workstation,,true,"{""name"":""HP Scanjet Enterprise 7000nx Document Capture Workstation"",""color_scanning"":true,""release_date"":""11 \u0444\u0435\u0432\u0440. 2012""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:39,2023-06-11 17:26:39
